Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500085,CHAMBLFERT,CHAMBAL FERTILISERS &amp; CHEMICALS LTD.,Active,B ,10.00,INE085A01013,Fertilizers,Equity
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS &amp; CHEMICALS LTD.,Active,B ,10.00,INE113A01013,Fertilizers,Equity
500690,GSFC,GUJARAT STATE FERTILIZERS &amp; CHEMICALS LTD.,Active,A ,2.00,INE026A01025,Fertilizers,Equity
500780,ZUARIGLOB,ZUARI GLOBAL LTD.,Active,B ,10.00,INE217A01012,Fertilizers,Equity
506395,COROMANDEL,COROMANDEL INTERNATIONAL LTD.,Active,A ,1.00,INE169A01031,Fertilizers,Equity
506543,MPAGI,M.P.AGRO INDUSTRIES LTD.,Active,P ,10.00,INE468C01017,Fertilizers,Equity
507794,KHAICHEM,KHAITAN CHEMICALS &amp; FERTILIZERS LTD.,Active,XD,1.00,INE745B01028,Fertilizers,Equity
523630,NFL,NATIONAL FERTILIZERS LTD.,Active,B ,10.00,INE870D01012,Fertilizers,Equity
524037,RAMAPHO,RAMA PHOSPHATES LTD.,Active,XD,10.00,INE809A01024,Fertilizers,Equity
524204,TEEAI,TEESTA AGRO INDUSTRIES LTD.,Active,XT,10.00,INE757D01011,Fertilizers,Equity
524230,RCF,RASHTRIYA CHEMICALS &amp; FERTILIZERS LTD.,Active,B ,10.00,INE027A01015,Fertilizers,Equity
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,Active,XD,1.00,INE473E01021,Fertilizers,Equity
530011,MANGCHEFER,MANGALORE CHEMICALS &amp; FERTILIZERS LTD.,Active,B ,10.00,INE558B01017,Fertilizers,Equity
530433,SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES LTD.,Active,XD,10.00,INE960E01019,Fertilizers,Equity
531862,BHARATAGRI,BHARAT AGRI FERT &amp; REALTY LTD.,Active,XD,10.00,INE842D01011,Fertilizers,Equity
532935,ARIES,ARIES AGRO LTD.,Active,B ,10.00,INE298I01015,Fertilizers,Equity
534742,ZUARI,ZUARI AGRO CHEMICALS LTD.,Active,B ,10.00,INE840M01016,Fertilizers,Equity
539175,INDRAIND,Indra Industries Ltd,Active,XD,10.00,INE924N01016,Fertilizers,Equity
590024,FACT,FERTILIZERS &amp; CHEMICALS TRAVANCORE LTD.,Active,B ,10.00,INE188A01015,Fertilizers,Equity
590030,SPIC,SOUTHERN PETROCHEMICALS LTD.,Active,B ,10.00,INE147A01011,Fertilizers,Equity
590134,MADRASFERT,Madras Fertilizers Ltd,Active,B ,10.00,INE414A01015,Fertilizers,Equity
