Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
526477,SAENTER,SOUTH ASIAN ENTERPRISES LTD.,Active,XD,10.00,INE118B01010,Other Leisure Facilities,Equity
526628,AJWAFUN,AJWA FUN WORLD &amp; RESORT LTD.,Active,P ,10.00,INE863E01015,Other Leisure Facilities,Equity
526721,NICCOPAR,NICCO PARKS &amp; RESORTS LTD.-$,Active,XT,1.00,INE653C01022,Other Leisure Facilities,Equity
531854,FUNWTRD,FUNWORLD &amp; TOURISM DEVELOPMENT LTD.,Active,XT,10.00,INE288H01018,Other Leisure Facilities,Equity
533200,TALWALKARS,Talwalkars Better Value Fitness Ltd,Active,B ,10.00,INE502K01016,Other Leisure Facilities,Equity
538268,WONDERLA,Wonderla Holidays Ltd,Active,B ,10.00,INE066O01014,Other Leisure Facilities,Equity
538731,POWERGYM,Powerhouse Gym &amp; Wellness Ltd,Active,M ,10.00,INE982Q01017,Other Leisure Facilities,Equity
539056,ADLABS,Adlabs Entertainment Ltd,Active,B ,10.00,INE172N01012,Other Leisure Facilities,Equity
