Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
507155,JAGAJITIND,JAGATJIT INDUSTRIES LTD.,Active,XT,10.00,INE574A01016,Breweries &amp; Distilleries,Equity
507205,TI,TILAKNAGAR INDUSTRIES LTD.-$,Active,B ,10.00,INE133E01013,Breweries &amp; Distilleries,Equity
507435,KHODAY,KHODAY INDIA LTD.-$,Active,XT,10.00,INE687B01014,Breweries &amp; Distilleries,Equity
507438,IFBAGRO,IFB AGRO INDUSTRIES LTD.,Active,B ,10.00,INE076C01018,Breweries &amp; Distilleries,Equity
507488,GMBREW,G.M.BREWERIES LTD.,Active,B ,10.00,INE075D01018,Breweries &amp; Distilleries,Equity
507514,SDBL,SOM DISTILLERIES &amp; BREWERIES LTD.,Active,B ,10.00,INE480C01012,Breweries &amp; Distilleries,Equity
507522,MOUNTSHIQ,MOUNT SHIVALIK INDUSTRIES LTD.-$,Active,XD,10.00,INE410C01019,Breweries &amp; Distilleries,Equity
507526,ASALCBR,ASSOCIATED ALCOHOLS &amp; BREWERIES LTD.,Active,XC,10.00,INE073G01016,Breweries &amp; Distilleries,Equity
526471,WINSOMBR,WINSOME BREWERIES LTD.,Active,XT,10.00,INE391C01011,Breweries &amp; Distilleries,Equity
531635,SILVOAK,SILVER OAK (INDIA) LTD.,Active,XT,10.00,INE870J01019,Breweries &amp; Distilleries,Equity
531879,PIONDIST,PIONEER DISTILLERIES LTD.,Active,B ,10.00,INE889E01010,Breweries &amp; Distilleries,Equity
532432,UNITDSPR,UNITED SPIRITS LTD.,Active,A ,10.00,INE854D01016,Breweries &amp; Distilleries,Equity
532478,UBL,UNITED BREWERIES LTD.-$,Active,A ,1.00,INE686F01025,Breweries &amp; Distilleries,Equity
532497,RADICO,RADICO KHAITAN LTD.,Active,B ,2.00,INE944F01028,Breweries &amp; Distilleries,Equity
532920,EDL,EMPEE DISTILLERIES LTD.,Active,B ,10.00,INE180G01019,Breweries &amp; Distilleries,Equity
533104,GLOBUSSPR,GLOBUS SPIRITS LTD.,Active,B ,10.00,INE615I01010,Breweries &amp; Distilleries,Equity
533294,RKDL,RAVI KUMAR DISTILLERIES LTD.,Active,B ,10.00,INE722J01012,Breweries &amp; Distilleries,Equity
538771,PINCON,Pincon Spirit Ltd,Active,XC,10.00,INE675G01018,Breweries &amp; Distilleries,Equity
