Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500102,BALLARPUR,BALLARPUR INDUSTRIES LTD.,Active,B ,2.00,INE294A01037,Paper &amp; Paper Products,Equity
500159,METROGLOBL,Metroglobal Limited,Active,XC,10.00,INE085D01033,Paper &amp; Paper Products,Equity
500343,PDUMJEPULP,PUDUMJEE PULP &amp; PAPER MILLS LTD.,Active,B ,2.00,INE606A01024,Paper &amp; Paper Products,Equity
500356,RAMANEWS,SHREE RAMA NEWSPRINT LTD.,Active,B ,10.00,INE278B01020,Paper &amp; Paper Products,Equity
500357,RAMAPPR-B,RAMA PAPER MILLS LTD.,Active,XD,10.00,INE425E01013,Paper &amp; Paper Products,Equity
500388,SKPMIL,SHREE KRISHNA PAPER MILLS &amp; INDUSTRIES LTD.,Active,XT,10.00,INE970C01012,Paper &amp; Paper Products,Equity
500444,WSTCSTPAPR,WEST COAST PAPER MILLS LTD.,Active,B ,2.00,INE976A01021,Paper &amp; Paper Products,Equity
502330,IPAPPM,International Paper APPM Limited,Active,B ,10.00,INE435A01028,Paper &amp; Paper Products,Equity
502405,MYSPAPE,MYSORE PAPER MILLS LTD.,Active,XT,10.00,INE924F01012,Paper &amp; Paper Products,Equity
502407,NATHPULP,NATH PULP &amp; PAPER MILLS LTD.,Active,XD,10.00,INE776A01025,Paper &amp; Paper Products,Equity
502450,SESHAPAPER,SESHASAYEE PAPER &amp; BOARDS LTD.,Active,B ,10.00,INE630A01016,Paper &amp; Paper Products,Equity
502460,SOLIDCO,SOLID CONTAINERS LTD.,Active,P ,10.00,,Paper &amp; Paper Products,Equity
502465,SPECIAPP,SPECIALITY PAPERS LTD.,Active,XD,10.00,INE260F01011,Paper &amp; Paper Products,Equity
502563,SHBHAWPA,SHREE BHAWANI PAPER MILLS LTD.,Active,XD,10.00,INE688C01010,Paper &amp; Paper Products,Equity
502587,RAMAPULP,RAMA PULP &amp; PAPERS LTD.,Active,XT,10.00,INE777A01015,Paper &amp; Paper Products,Equity
502589,VAPIPPR,VAPI PAPER MILLS LTD.,Active,XT,10.00,INE464D01014,Paper &amp; Paper Products,Equity
516016,SHREYANIND,SHREYANS INDUSTRIES LTD.-$,Active,B ,10.00,INE231C01019,Paper &amp; Paper Products,Equity
516020,AGIOPAPER,AGIO PAPER &amp; INDUSTRIES LTD.-$,Active,XD,10.00,INE112C01011,Paper &amp; Paper Products,Equity
516022,STARPAPER,STAR PAPER MILLS LTD.,Active,B ,10.00,INE733A01018,Paper &amp; Paper Products,Equity
516030,YASHPPR,YASH PAPERS LTD.-$,Active,XT,10.00,INE551D01018,Paper &amp; Paper Products,Equity
516032,SARDAPPR,SARDA PAPERS LTD.,Active,XD,10.00,INE385D01011,Paper &amp; Paper Products,Equity
516038,SOMAPPR,SOMA PAPERS &amp; INDUSTRIES LTD.,Active,XD,10.00,INE737E01011,Paper &amp; Paper Products,Equity
516082,NRAGRINDQ,N.R.AGARWAL INDUSTRIES LTD.,Active,XT,10.00,INE740D01017,Paper &amp; Paper Products,Equity
516086,SRPML,SHREE RAJESHWARANAND PAPER MILLS LTD.,Active,XT,10.00,INE617D01017,Paper &amp; Paper Products,Equity
516092,PDUMJEIND,PUDUMJEE INDUSTRIES LTD.,Active,B ,2.00,INE105C01023,Paper &amp; Paper Products,Equity
