Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500303,ABIRLANUVO,ADITYA BIRLA NUVO LTD.,Active,A ,10.00,INE069A01017,Diversified,Equity
502937,KESORAMIND,KESORAM INDUSTRIES LTD.,Active,B ,10.00,INE087A01019,Diversified,Equity
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD.,Active,XT,100.00,INE491N01016,Diversified,Equity
505230,CIMMCO,CIMMCO LTD.,Active,B ,10.00,INE184C01028,Diversified,Equity
509525,EMPIND,EMPIRE INDUSTRIES LTD.,Active,B ,10.00,INE515H01014,Diversified,Equity
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,Active,XD,1.00,INE895A01023,Diversified,Equity
517552,ADVNCMIC,ADVANCED MICRONIC DEVICES LTD.-$,Active,Z ,10.00,INE903C01013,Diversified,Equity
523319,BALMLAWRIE,BALMER LAWRIE &amp; CO.LTD.,Active,B ,10.00,INE164A01016,Diversified,Equity
523367,DCMSHRIRAM,DCM Shriram Limited,Active,B ,2.00,INE499A01024,Diversified,Equity
523395,3MINDIA,3M INDIA LTD.,Active,B ,10.00,INE470A01017,Diversified,Equity
523550,KRYPTONQ,KRYPTON INDUSTRIES LTD.,Active,XD,10.00,INE951B01014,Diversified,Equity
526235,MERCATOR,MERCATOR LTD.-$,Active,B ,1.00,INE934B01028,Diversified,Equity
530545,COSCO,COSCO (INDIA) LTD.-$,Active,XD,10.00,INE949B01018,Diversified,Equity
532716,GILLANDERS,GILLANDERS ARBUTHNOT &amp; CO.LTD.,Active,B ,10.00,INE047B01011,Diversified,Equity
539143,SBCL,Synergy Bizcon Ltd,Active,XC,10.00,INE945O01019,Diversified,Equity
539229,MRSS,Majestic Research Services and Solutions Ltd,Active,M ,10.00,INE196R01012,Diversified,Equity
