Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES LTD.-$,Active,B ,1.00,INE955D01029,Other Elect.Equip./ Prod.,Equity
530555,PARACABLES,PARAMOUNT COMMUNICATIONS LTD.-$,Active,B ,2.00,INE074B01023,Other Elect.Equip./ Prod.,Equity
531201,SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,Active,XD,10.00,INE024F01011,Other Elect.Equip./ Prod.,Equity
531215,RTSPOWR,RTS POWER CORPORATION LTD.,Active,XD,10.00,INE005C01017,Other Elect.Equip./ Prod.,Equity
531460,CONTICON,CONTINENTAL CONTROLS LTD.,Active,XT,10.00,INE545B01022,Other Elect.Equip./ Prod.,Equity
531472,CYBELEIND,CYBELE INDUSTRIES LTD.,Active,XT,10.00,INE183D01010,Other Elect.Equip./ Prod.,Equity
531524,ICSA,ICSA (INDIA) LTD.-$,Active,B ,2.00,INE306B01029,Other Elect.Equip./ Prod.,Equity
531590,BILPOWER,BILPOWER LTD.,Active,B ,10.00,INE952D01018,Other Elect.Equip./ Prod.,Equity
531771,TOWASOK,TOWA SOKKI LTD.,Active,XT,10.00,INE311M01018,Other Elect.Equip./ Prod.,Equity
531812,SGNTE,SGN TELECOMS LTD.,Active,XD,1.00,INE266C01023,Other Elect.Equip./ Prod.,Equity
532259,APARINDS,APAR INDUSTRIES LTD.,Active,B ,10.00,INE372A01015,Other Elect.Equip./ Prod.,Equity
532658,EON,EON ELECTRIC LTD.,Active,B ,5.00,INE076H01025,Other Elect.Equip./ Prod.,Equity
532751,EASUNREYRL,EASUN REYROLLE LTD.,Active,B ,2.00,INE268C01029,Other Elect.Equip./ Prod.,Equity
532941,CORDSCABLE,CORDS CABLE INDUSTRIES LTD.,Active,B ,10.00,INE792I01017,Other Elect.Equip./ Prod.,Equity
532953,VGUARD,V-GUARD INDUSTRIES LTD.,Active,B ,10.00,INE951I01019,Other Elect.Equip./ Prod.,Equity
533083,RDEVCAB,RISHABHDEV TECHNOCABLE LTD.,Active,XD,10.00,INE685F01019,Other Elect.Equip./ Prod.,Equity
533193,KECL,Kirloskar Electric Company Ltd,Active,B ,10.00,INE134B01017,Other Elect.Equip./ Prod.,Equity
533257,INDOSOLAR,INDOSOLAR LTD.,Active,B ,10.00,INE866K01015,Other Elect.Equip./ Prod.,Equity
533298,SURANASOL,Surana Solar Limited,Active,B ,5.00,INE272L01022,Other Elect.Equip./ Prod.,Equity
533321,BILENERGY,BIL ENERGY SYSTEMS LTD.,Active,B ,1.00,INE607L01029,Other Elect.Equip./ Prod.,Equity
533389,SHILPI,SHILPI CABLE TECHNOLOGIES LTD.,Active,B ,10.00,INE510K01019,Other Elect.Equip./ Prod.,Equity
537766,BCP,B.C. Power Controls Ltd,Active,M ,10.00,INE905P01010,Other Elect.Equip./ Prod.,Equity
538706,ULTRACAB,Ultracab (India) Ltd,Active,M ,10.00,INE010R01015,Other Elect.Equip./ Prod.,Equity
539196,AEL,Amba Enterprises Ltd,Active,XD,5.00,INE829P01020,Other Elect.Equip./ Prod.,Equity
539331,VETO,Veto Switchgears and Cables Ltd,Active,B ,10.00,INE918N01018,Other Elect.Equip./ Prod.,Equity
539760,RELICAB,Relicab Cable Manufacturing Ltd,Active,M ,10.00,INE773T01014,Other Elect.Equip./ Prod.,Equity
