Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500048,BEML,BEML LTD.,Active,A ,10.00,INE258A01016,Commercial Vehicles,Equity
500191,HMT,HMT LTD.,Active,B ,10.00,INE262A01018,Commercial Vehicles,Equity
500477,ASHOKLEY,ASHOK LEYLAND LTD.,Active,A ,1.00,INE208A01029,Commercial Vehicles,Equity
500495,ESCORTS,ESCORTS LTD.,Active,A ,10.00,INE042A01014,Commercial Vehicles,Equity
500570,TATAMOTORS,TATA MOTORS LTD.,Active,A ,2.00,INE155A01022,Commercial Vehicles,Equity
505192,SMLISUZU,SML ISUZU LIMITED,Active,B ,10.00,INE294B01019,Commercial Vehicles,Equity
505650,SKYLMILAR,SKYLINE MILLARS LTD.,Active,XD,1.00,INE178E01026,Commercial Vehicles,Equity
505690,BRADYM,BRADY &amp; MORRIS ENGINEERING CO.LTD.,Active,XD,10.00,INE856A01017,Commercial Vehicles,Equity
505854,TRF,TRF LTD.-$,Active,B ,10.00,INE391D01019,Commercial Vehicles,Equity
522001,CRANEX,CRANEX LTD.,Active,XD,10.00,INE608B01010,Commercial Vehicles,Equity
522085,STONEIN,STONE INDIA LTD.-$,Active,XD,10.00,INE290C01015,Commercial Vehicles,Equity
522217,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.,Active,B ,10.00,INE826C01016,Commercial Vehicles,Equity
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,Active,B ,10.00,INE764D01017,Commercial Vehicles,Equity
532609,BHARATIDIL,Bharati Defence and Infrastructure Ltd,Active,B ,10.00,INE673G01013,Commercial Vehicles,Equity
532682,ABGSHIP,ABG SHIPYARD LTD.,Active,B ,10.00,INE067H01016,Commercial Vehicles,Equity
532966,TWL,TITAGARH WAGONS LTD.,Active,B ,2.00,INE615H01020,Commercial Vehicles,Equity
533272,CEBBCO,COMMERCIAL ENGINEERS &amp; BODY BUILDERS CO. LTD.,Active,B ,10.00,INE209L01016,Commercial Vehicles,Equity
537669,SIVI,Siddhi Vinayak Shipping Corporation Ltd,Active,M ,10.00,INE920P01019,Commercial Vehicles,Equity
570001,TATAMTRDVR,Tata Motors  Ltd - DVR,Active,B ,2.00,IN9155A01020,Commercial Vehicles,Equity
