Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
526365,SWARNSAR,Swarnsarita Gems Ltd,Active,XD,10.00,INE967A01012,Other Apparels &amp; Accessories,Equity
526407,RPIL,RITESH PROPERTIES &amp; INDUSTRIES LTD.,Active,XD,10.00,INE299D01014,Other Apparels &amp; Accessories,Equity
526468,EUROLED,EURO LEDER FASHION LTD.,Active,XT,10.00,INE940E01011,Other Apparels &amp; Accessories,Equity
526481,PHOENXINTL,PHOENIX INTERNATIONAL LTD.,Active,XT,10.00,INE245B01011,Other Apparels &amp; Accessories,Equity
526525,WWLEATH,WORLDWIDE LEATHER EXPORTS LTD.,Active,XT,10.00,INE550D01010,Other Apparels &amp; Accessories,Equity
526666,BIL,BHARTIYA INTERNATIONAL LTD.,Active,B ,10.00,INE828A01016,Other Apparels &amp; Accessories,Equity
526729,GOLDIAM,GOLDIAM INTERNATIONAL LTD.,Active,B ,10.00,INE025B01017,Other Apparels &amp; Accessories,Equity
526827,SPICEISL,SPICE ISLANDS APPARELS LTD.-$,Active,XD,10.00,INE882D01017,Other Apparels &amp; Accessories,Equity
526849,BANARBEADS,BANARAS BEADS LTD.,Active,B ,10.00,INE655B01011,Other Apparels &amp; Accessories,Equity
530043,ACKNIT,ACKNIT INDUSTRIES LTD.,Active,XD,10.00,INE326C01017,Other Apparels &amp; Accessories,Equity
530173,OSCARGLO,OSCAR GLOBAL LTD.,Active,XD,10.00,INE473F01010,Other Apparels &amp; Accessories,Equity
530219,NUTRICIRCLE,Nutricircle Ltd,Active,XT,10.00,INE536C01011,Other Apparels &amp; Accessories,Equity
530521,VIRAT,VIRAT INDUSTRIES LTD.,Active,XD,10.00,INE467D01017,Other Apparels &amp; Accessories,Equity
530525,SHEETAL,SHEETAL DIAMONDS LTD.,Active,XD,10.00,INE786J01017,Other Apparels &amp; Accessories,Equity
530675,YORKEXP,YORK EXPORTS LTD.,Active,XT,10.00,INE057Q01018,Other Apparels &amp; Accessories,Equity
531119,CEENIK,CEENIK EXPORTS (INDIA) LTD.,Active,XT,10.00,INE418D01010,Other Apparels &amp; Accessories,Equity
531164,LADIAMO,LASER DIAMONDS LTD.,Active,P ,10.00,INE995E01015,Other Apparels &amp; Accessories,Equity
531500,RAJESHEXPO,RAJESH EXPORTS LTD.,Active,A ,1.00,INE343B01030,Other Apparels &amp; Accessories,Equity
531581,ALKADIA,ALKA DIAMOND INDUSTRIES LTD.,Active,XT,10.00,INE963D01015,Other Apparels &amp; Accessories,Equity
531613,GIVO,GIVO LTD.,Active,XT,3.00,INE100C01024,Other Apparels &amp; Accessories,Equity
531626,OROSMITHS,OROSIL SMITHS INDIA LTD.-$,Active,XD,5.00,INE628B01026,Other Apparels &amp; Accessories,Equity
531680,MAYUR,MAYUR LEATHER PRODUCTS LTD.,Active,XT,10.00,INE799E01011,Other Apparels &amp; Accessories,Equity
531847,ASTAR,ASIAN STAR CO.LTD.-$,Active,XT,10.00,INE194D01017,Other Apparels &amp; Accessories,Equity
531887,RAHME,RAHUL MERCHANDISING LTD.,Active,XD,10.00,INE149D01011,Other Apparels &amp; Accessories,Equity
532054,KDDL,KDDL LTD.-$,Active,B ,10.00,INE291D01011,Other Apparels &amp; Accessories,Equity
532630,GOKEX,GOKALDAS EXPORTS LTD.,Active,B ,5.00,INE887G01027,Other Apparels &amp; Accessories,Equity
532647,PROVOGE,PROVOGUE (INDIA) LTD.,Active,B ,1.00,INE968G01033,Other Apparels &amp; Accessories,Equity
532651,SPLIL,SPL INDUSTRIES LTD.,Active,B ,10.00,INE978G01016,Other Apparels &amp; Accessories,Equity
532695,CELEBRITY,CELEBRITY FASHIONS LTD.,Active,B ,10.00,INE185H01016,Other Apparels &amp; Accessories,Equity
532715,GITANJALI,GITANJALI GEMS LTD.,Active,B ,10.00,INE346H01014,Other Apparels &amp; Accessories,Equity
532732,KKCL,KEWAL KIRAN CLOTHING LTD.,Active,B ,10.00,INE401H01017,Other Apparels &amp; Accessories,Equity
532808,PGIL,Pearl Global Industries Limited,Active,B ,10.00,INE940H01014,Other Apparels &amp; Accessories,Equity
532827,PAGEIND,PAGE INDUSTRIES LTD.,Active,A ,10.00,INE761H01022,Other Apparels &amp; Accessories,Equity
532923,RJL,RENAISSANCE JEWELLERY LTD.,Active,B ,10.00,INE722H01016,Other Apparels &amp; Accessories,Equity
532946,BANG,BANG OVERSEAS LTD.,Active,B ,10.00,INE863I01016,Other Apparels &amp; Accessories,Equity
533068,ARROWTEX,ARROW TEXTILES LTD.,Active,B ,10.00,INE933J01015,Other Apparels &amp; Accessories,Equity
533158,THANGAMAYL,Thangamayil Jewellery Ltd,Active,B ,10.00,INE085J01014,Other Apparels &amp; Accessories,Equity
533180,SGJHL,SHREE GANESH JEWELLERY HOUSE (I) LTD.,Active,B ,10.00,INE553K01019,Other Apparels &amp; Accessories,Equity
533189,GOENKA,GOENKA DIAMOND &amp; JEWELS LTD.,Active,Z ,1.00,INE516K01024,Other Apparels &amp; Accessories,Equity
533267,CANTABIL,CANTABIL RETAIL INDIA LTD.,Active,B ,10.00,INE068L01016,Other Apparels &amp; Accessories,Equity
533329,INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.,Active,B ,2.00,INE611L01021,Other Apparels &amp; Accessories,Equity
533332,SUDAR,SUDAR INDUSTRIES LTD.,Active,B ,10.00,INE384L01017,Other Apparels &amp; Accessories,Equity
533343,LOVABLE,LOVABLE LINGERIE LTD.,Active,B ,10.00,INE597L01014,Other Apparels &amp; Accessories,Equity
533552,RUPA,RUPA &amp; COMPANY LTD.,Active,B ,1.00,INE895B01021,Other Apparels &amp; Accessories,Equity
533569,SRSLTD,SRS LTD.,Active,B ,10.00,INE219H01039,Other Apparels &amp; Accessories,Equity
533941,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,Active,T ,10.00,INE480M01011,Other Apparels &amp; Accessories,Equity
534369,TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD.,Active,B ,10.00,INE760L01018,Other Apparels &amp; Accessories,Equity
534532,LYPSAGEMS,Lypsa Gems &amp; Jewellery Ltd,Active,B ,10.00,INE142K01011,Other Apparels &amp; Accessories,Equity
534707,ANSHUS,ANSHUS CLOTHING LTD.,Active,B ,10.00,INE636N01016,Other Apparels &amp; Accessories,Equity
534756,TARAJEWELS,TARA JEWELS LTD.,Active,B ,10.00,INE799L01016,Other Apparels &amp; Accessories,Equity
534809,PCJEWELLER,PC JEWELLER LTD.,Active,B ,10.00,INE785M01013,Other Apparels &amp; Accessories,Equity
535467,AIFL,ASHAPURA INTIMATES FASHION LTD.,Active,B ,10.00,INE428O01016,Other Apparels &amp; Accessories,Equity
535958,INTEGRA,Integra Garments And Textiles Ltd,Active,B ,3.00,INE418N01027,Other Apparels &amp; Accessories,Equity
538128,WOMENSNEXT,Womens Next Loungeries Ltd,Active,M ,10.00,INE174Q01011,Other Apparels &amp; Accessories,Equity
538836,MONTECARLO,Monte Carlo Fashions Ltd,Active,B ,10.00,INE950M01013,Other Apparels &amp; Accessories,Equity
539220,MISHKA,Mishka Exim Ltd,Active,M ,10.00,INE540S01019,Other Apparels &amp; Accessories,Equity
539400,MALLCOM,Mallcom (India) Ltd,Active,XD,10.00,INE389C01015,Other Apparels &amp; Accessories,Equity
539405,DITCO,Decorous Investment &amp; Trading Co Ltd,Active,XD,10.00,INE183R01010,Other Apparels &amp; Accessories,Equity
539542,LUXIND,Lux Industries Ltd,Active,B ,10.00,INE150G01012,Other Apparels &amp; Accessories,Equity
590111,VAISHNAVI,Vaishnavi Gold Limited-$,Active,XT,10.00,INE535B01015,Other Apparels &amp; Accessories,Equity
