Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500329,PENTAGRAPH,PENTAMEDIA GRAPHICS LTD.,Active,XD,1.00,INE202A01022,Movies &amp; Entertainment,Equity
506186,GLXYENT,GALAXY ENTERTAINMENT CORPORATION LTD.-$,Active,XD,10.00,INE403B01016,Movies &amp; Entertainment,Equity
511092,JMDTELEFILM,JMD TELEFILMS INDUSTRIES LTD.,Active,XD,1.00,INE047E01023,Movies &amp; Entertainment,Equity
511427,ATNINTER,ATN INTERNATIONAL LTD.,Active,B ,4.00,INE803A01027,Movies &amp; Entertainment,Equity
511664,BGIL,BGIL FILMS &amp; TECHNOLOGIES LTD.,Active,XT,10.00,INE443D01018,Movies &amp; Entertainment,Equity
512267,MMWL,MEDIA MATRIX WORLDWIDE LTD.,Active,XC,1.00,INE200D01020,Movies &amp; Entertainment,Equity
512493,GARNETINT,GARNET INTERNATIONAL LTD.,Active,XD,10.00,INE590B01010,Movies &amp; Entertainment,Equity
523277,GVFILM,GV FILMS LTD.,Active,XD,1.00,INE395B01048,Movies &amp; Entertainment,Equity
530457,CINERAD,CINERAD COMMUNICATIONS LTD.,Active,XD,10.00,INE959B01017,Movies &amp; Entertainment,Equity
530943,SABTN,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD.,Active,B ,10.00,INE416A01036,Movies &amp; Entertainment,Equity
531420,BMBMUMG,BMB MUSIC &amp; MAGNETICS LTD.,Active,Z ,10.00,INE644K01016,Movies &amp; Entertainment,Equity
531486,FILME,FILMCITY MEDIA LTD.,Active,XD,1.00,INE600B01033,Movies &amp; Entertainment,Equity
531602,KOFFBREAK,KOFFEE BREAK PICTURES LTD.,Active,XD,1.00,INE208D01023,Movies &amp; Entertainment,Equity
531695,JAGPRO,Jagran Production Limited,Active,XD,1.00,INE008M01036,Movies &amp; Entertainment,Equity
531712,TRILOGIC,TRILOGIC DIGITAL MEDIA LTD.,Active,XD,10.00,INE532D01018,Movies &amp; Entertainment,Equity
531898,SANGUI,SANGUINE MEDIA LTD.,Active,XD,1.00,INE617F01020,Movies &amp; Entertainment,Equity
532011,POOJAENT,POOJA ENTERTAINMENT AND FILMS LTD.,Active,XT,10.00,INE147C01017,Movies &amp; Entertainment,Equity
532025,SOWBHAGYA,SOWBHAGYA MEDIA LTD.,Active,XD,10.00,INE826D01014,Movies &amp; Entertainment,Equity
532072,INTERDIGI,INTERWORLD DIGITAL LTD.-$,Active,XT,1.00,INE177D01020,Movies &amp; Entertainment,Equity
532081,KSERASERA,KSS Limited-$,Active,B ,1.00,INE216D01026,Movies &amp; Entertainment,Equity
532163,SAREGAMA,SAREGAMA INDIA LTD.,Active,B ,10.00,INE979A01017,Movies &amp; Entertainment,Equity
532324,CINEVISTA,CINEVISTA LTD.,Active,B ,2.00,INE039B01026,Movies &amp; Entertainment,Equity
532350,PADMALAYAT,PADMALAYA TELEFILMS LTD.,Active,T ,10.00,INE243B01016,Movies &amp; Entertainment,Equity
532355,PICTUREHS,PICTUREHOUSE MEDIA LTD.,Active,XD,10.00,INE448B01029,Movies &amp; Entertainment,Equity
532357,MUKTAARTS,MUKTA ARTS LTD.,Active,B ,5.00,INE374B01019,Movies &amp; Entertainment,Equity
532375,TIPSINDLTD,TIPS INDUSTRIES LTD.,Active,B ,10.00,INE716B01011,Movies &amp; Entertainment,Equity
532378,UNIVARTS,UNIVERSAL ARTS LTD.,Active,XT,10.00,INE464B01018,Movies &amp; Entertainment,Equity
532380,BABA,BABA ARTS LTD.-$,Active,XD,1.00,INE893A01036,Movies &amp; Entertainment,Equity
532387,PNC,PRITISH NANDY COMMUNICATIONS LTD.,Active,B ,10.00,INE392B01011,Movies &amp; Entertainment,Equity
532392,CREATIVEYE,CREATIVE EYE LTD.,Active,B ,5.00,INE230B01021,Movies &amp; Entertainment,Equity
532467,HAZOOR,HAZOOR MULTI PROJECTS LTD.-$,Active,XD,4.00,INE550F01023,Movies &amp; Entertainment,Equity
532748,PFOCUS,PRIME FOCUS LTD.,Active,B ,1.00,INE367G01038,Movies &amp; Entertainment,Equity
533176,DQE,DQ ENTERTAINMENT (INTERNATIONAL) LTD.,Active,B ,10.00,INE656K01010,Movies &amp; Entertainment,Equity
533261,EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.,Active,B ,10.00,INE416L01017,Movies &amp; Entertainment,Equity
535142,CNEL,CHANNEL NINE ENTERTAINMENT LTD.,Active,M ,1.00,INE437O01025,Movies &amp; Entertainment,Equity
535647,OTML,ONESOURCE TECHMEDIA LTD.,Active,M ,10.00,INE807O01011,Movies &amp; Entertainment,Equity
538684,ENCASH,Encash Entertainment Ltd,Active,M ,10.00,INE552Q01018,Movies &amp; Entertainment,Equity
538685,SHEMAROO,Shemaroo Entertainment Ltd,Active,B ,10.00,INE363M01019,Movies &amp; Entertainment,Equity
539115,ALAN SCOTT,Alan Scott Industries Ltd,Active,XT,10.00,INE273F01014,Movies &amp; Entertainment,Equity
539352,PBFL,P. B. Films Ltd,Active,M ,10.00,INE212Q01019,Movies &amp; Entertainment,Equity
590011,MOVINGPI,MOVING PICTURE COMPANY (INDIA) LTD.,Active,XD,10.00,INE691B01016,Movies &amp; Entertainment,Equity
590070,RADAAN,RADAAN MEDIAWORKS (I) LTD.,Active,B ,2.00,INE874F01027,Movies &amp; Entertainment,Equity
