Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500083,CENTEXT,CENTURY EXTRUSIONS LTD.,Active,B ,1.00,INE281A01026,Aluminium,Equity
500440,HINDALCO,HINDALCO INDUSTRIES LTD.,Active,A ,1.00,INE038A01020,Aluminium,Equity
504673,UNIVPRIM,UNIVERSAL PRIME ALUMINIUM LTD.,Active,XT,10.00,INE621D01019,Aluminium,Equity
506003,SUDAI,SUDAL INDUSTRIES LTD.,Active,XD,10.00,INE618D01015,Aluminium,Equity
506027,BHRKALM,BHORUKA ALUMINIUM LTD.,Active,XD,10.00,INE866G01013,Aluminium,Equity
513307,SYNTHFO,SYNTHIKO FOILS LTD.,Active,XT,5.00,INE363L01029,Aluminium,Equity
513309,GOLKONDA,Golkonda Aluminium Extrusions Ltd-$,Active,Z ,10.00,INE327C01023,Aluminium,Equity
513405,PENNARALUM,PENNAR ALUMINIUM CO.LTD.,Active,XT,10.00,INE057C01018,Aluminium,Equity
526747,PGFOILQ,PG FOILS LTD.,Active,XT,10.00,INE078D01012,Aluminium,Equity
531147,ALICON,Alicon Castalloy Limited,Active,B ,5.00,INE062D01024,Aluminium,Equity
531410,GUJFOIL,GUJARAT FOILS LTD.,Active,XD,10.00,INE587F01017,Aluminium,Equity
531869,SACHEMT,SACHETA METALS LTD.,Active,XD,10.00,INE433G01012,Aluminium,Equity
531979,HINDALUMI,HIND ALUMINIUM INDUSTRIES LTD.-$,Active,XD,10.00,INE227B01019,Aluminium,Equity
532234,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,Active,A ,5.00,INE139A01034,Aluminium,Equity
535279,BMAL,BOTHRA METALS &amp; ALLOYS LTD.,Active,M ,10.00,INE583M01012,Aluminium,Equity
537119,TENTIMETAL,Tentiwala Metal Products Ltd,Active,M ,10.00,INE486P01011,Aluminium,Equity
539045,MNKALCOLTD,Manaksia Aluminium Company Ltd,Active,B ,1.00,INE859Q01017,Aluminium,Equity
539121,PALCO,Palco Metals Ltd,Active,XT,10.00,INE239L01013,Aluminium,Equity
539151,ARFIN,Arfin India Ltd,Active,XD,10.00,INE784R01015,Aluminium,Equity
