Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
501370,WALCHPF,WALCHAND PEOPLEFIRST LTD.,Active,XD,10.00,INE695D01021,Consulting Services,Equity
512229,VERITAS,VERITAS (INDIA) LTD.,Active,XT,1.00,INE379J01029,Consulting Services,Equity
517044,IDM,INTERNATIONAL DATA MANAGEMENT LTD.,Active,P ,10.00,NA          ,Consulting Services,Equity
523151,OTCO,OTCO INTERNATIONAL LTD.,Active,XD,10.00,INE910B01010,Consulting Services,Equity
530445,SUMERUIND,SUMERU INDUSTRIES LTD.,Active,XT,1.00,INE764B01029,Consulting Services,Equity
531203,BRANDREAL,BRAND REALTY SERVICES LTD.,Active,XD,10.00,INE819G01012,Consulting Services,Equity
531297,ARTEFACT,ARTEFACT PROJECTS LTD.,Active,XD,10.00,INE885B01014,Consulting Services,Equity
532178,ENGINERSIN,ENGINEERS INDIA LTD.,Active,A ,5.00,INE510A01028,Consulting Services,Equity
538496,TARINI,Tarini International Ltd,Active,M ,10.00,INE849M01017,Consulting Services,Equity
539149,ICSL,Integrated Capital Services Ltd,Active,XD,1.00,INE682B01023,Consulting Services,Equity
