Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500189,HINDUJAVEN,HINDUJA VENTURES LTD.,Active,B ,10.00,INE353A01023,Broadcasting &amp; Cable TV,Equity
503691,SAHARA,SAHARA ONE MEDIA &amp; ENTERTAINMENT LTD.-$,Active,XC,10.00,INE479B01016,Broadcasting &amp; Cable TV,Equity
505537,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,Active,A ,1.00,INE256A01028,Broadcasting &amp; Cable TV,Equity
509073,HATHWAYB,HATHWAY BHAWANI CABLETEL &amp; DATACOM LTD.,Active,XT,10.00,INE525B01016,Broadcasting &amp; Cable TV,Equity
521062,OCTAVE,Perfect-Octave Media Projects Ltd,Active,XD,10.00,INE814L01013,Broadcasting &amp; Cable TV,Equity
532033,JAINSTUDIO,JAIN STUDIOS LTD.,Active,T ,10.00,INE486B01011,Broadcasting &amp; Cable TV,Equity
532382,BALAJITELE,BALAJI TELEFILMS LTD.,Active,B ,2.00,INE794B01026,Broadcasting &amp; Cable TV,Equity
532507,BAGFILMS,B.A.G.FILMS &amp; MEDIA LTD.,Active,B ,2.00,INE116D01028,Broadcasting &amp; Cable TV,Equity
532515,TVTODAY,TV TODAY NETWORK LTD.,Active,B ,5.00,INE038F01029,Broadcasting &amp; Cable TV,Equity
532529,NDTV,NEW DELHI TELEVISION LTD.,Active,B ,4.00,INE155G01029,Broadcasting &amp; Cable TV,Equity
532700,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.,Active,B ,10.00,INE265F01028,Broadcasting &amp; Cable TV,Equity
532733,SUNTV,SUN TV NETWORK LTD.,Active,A ,5.00,INE424H01027,Broadcasting &amp; Cable TV,Equity
532794,ZEEMEDIA,Zee Media Corporation Limited,Active,B ,1.00,INE966H01019,Broadcasting &amp; Cable TV,Equity
532795,SITICABLE,SITI CABLE NETWORK LTD.,Active,B ,1.00,INE965H01011,Broadcasting &amp; Cable TV,Equity
532800,TV18BRDCST,TV18 BROADCAST LTD.,Active,A ,2.00,INE886H01027,Broadcasting &amp; Cable TV,Equity
532816,BROADCAST,BROADCAST INITIATIVES LTD.,Active,T ,10.00,INE698H01018,Broadcasting &amp; Cable TV,Equity
532826,RAJTV,RAJ TELEVISION NETWORK LTD.,Active,B ,5.00,INE952H01027,Broadcasting &amp; Cable TV,Equity
532839,DISHTV,DISH TV INDIA LTD.,Active,A ,1.00,INE836F01026,Broadcasting &amp; Cable TV,Equity
533137,DEN,Den Networks Ltd,Active,A ,10.00,INE947J01015,Broadcasting &amp; Cable TV,Equity
533162,HATHWAY,Hathway Cable &amp; Datacom Ltd,Active,A ,2.00,INE982F01036,Broadcasting &amp; Cable TV,Equity
533268,SEATV,SEA TV NETWORK LTD.,Active,XD,10.00,INE351L01016,Broadcasting &amp; Cable TV,Equity
539015,ORTEL,Ortel Communications Ltd,Active,B ,10.00,INE849L01019,Broadcasting &amp; Cable TV,Equity
