Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500002,ABB,ABB India Limited,Active,A ,2.00,INE117A01022,Heavy Electrical Equipment,Equity
500093,CROMPGREAV,CROMPTON GREAVES LTD.,Active,A ,2.00,INE067A01029,Heavy Electrical Equipment,Equity
500103,BHEL,BHARAT HEAVY ELECTRICALS LTD.,Active,A ,2.00,INE257A01026,Heavy Electrical Equipment,Equity
500301,NEPCMICON,NEPC INDIA LTD.,Active,T ,10.00,INE588A01016,Heavy Electrical Equipment,Equity
500411,THERMAX,THERMAX LTD.,Active,A ,2.00,INE152A01029,Heavy Electrical Equipment,Equity
500550,SIEMENS,SIEMENS LTD.,Active,A ,2.00,INE003A01024,Heavy Electrical Equipment,Equity
504008,EMCO,EMCO LTD.-$,Active,B ,2.00,INE078A01026,Heavy Electrical Equipment,Equity
504076,JYOTI,JYOTI LTD.-$,Active,XC,10.00,INE511D01012,Heavy Electrical Equipment,Equity
513250,JYOTISTRUC,JYOTI STRUCTURES LTD.,Active,B ,2.00,INE197A01024,Heavy Electrical Equipment,Equity
517571,INDLMETER,IMP POWERS LTD.,Active,B ,10.00,INE065B01013,Heavy Electrical Equipment,Equity
522287,KALPATPOWR,KALPATARU POWER TRANSMISSION LTD.,Active,B ,2.00,INE220B01022,Heavy Electrical Equipment,Equity
532051,SWELECTES,Swelect Energy Systems Limited-$,Active,B ,10.00,INE409B01013,Heavy Electrical Equipment,Equity
532309,AIL,ALSTOM India Ltd,Active,B ,10.00,INE878A01011,Heavy Electrical Equipment,Equity
532374,STRTECH,STERLITE TECHNOLOGIES LTD.,Active,B ,2.00,INE089C01029,Heavy Electrical Equipment,Equity
532667,SUZLON,SUZLON ENERGY LTD.,Active,A ,2.00,INE040H01021,Heavy Electrical Equipment,Equity
532714,KEC,KEC INTERNATIONAL LTD.,Active,A ,2.00,INE389H01022,Heavy Electrical Equipment,Equity
532717,INDOTECH,INDO TECH TRANSFORMERS LTD.,Active,B ,10.00,INE332H01014,Heavy Electrical Equipment,Equity
532757,VOLTAMP,VOLTAMP TRANSFORMERS LTD.,Active,B ,10.00,INE540H01012,Heavy Electrical Equipment,Equity
532887,SUJANATWR,SUJANA TOWERS LTD.,Active,B ,10.00,INE333I01036,Heavy Electrical Equipment,Equity
532928,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,Active,B ,10.00,INE763I01018,Heavy Electrical Equipment,Equity
532930,BGRENERGY,BGR ENERGY SYSTEMS LTD.,Active,B ,10.00,INE661I01014,Heavy Electrical Equipment,Equity
533203,TARAPUR,Tarapur Transformers Ltd,Active,B ,10.00,INE747K01017,Heavy Electrical Equipment,Equity
533281,TECHNO,TECHNO ELECTRIC AND ENGINEERING CO. LTD.,Active,B ,2.00,INE286K01024,Heavy Electrical Equipment,Equity
533553,TDPOWERSYS,T D POWER SYSTEMS LTD.,Active,B ,10.00,INE419M01019,Heavy Electrical Equipment,Equity
533644,UJAAS,Ujaas Energy Limited,Active,B ,1.00,INE899L01022,Heavy Electrical Equipment,Equity
533655,TRITURBINE,TRIVENI TURBINE LTD.,Active,B ,1.00,INE152M01016,Heavy Electrical Equipment,Equity
534139,SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD.,Active,B ,2.00,INE839M01018,Heavy Electrical Equipment,Equity
539083,INOXWIND,Inox Wind Ltd,Active,B ,10.00,INE066P01011,Heavy Electrical Equipment,Equity
539255,STARDELTA,Star Delta Transformers Ltd,Active,XD,10.00,INE541K01014,Heavy Electrical Equipment,Equity
