Date,Previous Close,Today Open,Today High,Today Low,Today Close
05-18-2016,0.50,0.50,0.50,0.50,0.50
05-19-2016,0.50,0.50,0.50,0.49,0.49
05-19-2016,0.49,0.47,0.47,0.47,0.47
05-20-2016,0.47,0.47,0.48,0.45,0.45
05-23-2016,0.45,0.46,0.46,0.46,0.46
05-24-2016,0.46,0.48,0.48,0.48,0.48
05-25-2016,0.48,0.48,0.48,0.48,0.48
05-26-2016,0.48,0.47,0.47,0.47,0.47
05-27-2016,0.47,0.47,0.47,0.47,0.47
05-30-2016,0.47,0.47,0.47,0.47,0.47
05-31-2016,0.47,0.49,0.49,0.45,0.45
06-01-2016,0.45,0.45,0.45,0.45,0.45
06-02-2016,0.45,0.43,0.43,0.43,0.43
06-04-2016,0.43,0.41,0.41,0.41,0.41
06-06-2016,0.41,0.41,0.41,0.41,0.41
06-07-2016,0.41,0.41,0.41,0.41,0.41
06-08-2016,0.41,0.41,0.41,0.41,0.41
06-09-2016,0.41,0.41,0.41,0.41,0.41
06-10-2016,0.41,0.41,0.41,0.41,0.41
06-13-2016,0.41,0.43,0.43,0.43,0.43
06-14-2016,0.41,0.43,0.43,0.43,0.43
06-15-2016,0.41,0.43,0.43,0.43,0.43
06-16-2016,0.41,0.43,0.43,0.43,0.43
06-17-2016,0.41,0.43,0.43,0.43,0.43
06-19-2016,0.41,0.43,0.43,0.43,0.43
06-21-2016,0.41,0.43,0.43,0.43,0.43
06-22-2016,0.43,0.41,0.41,0.41,0.41
06-23-2016,0.41,0.40,0.40,0.40,0.40
06-24-2016,0.41,0.40,0.40,0.40,0.40
06-27-2016,0.40,0.38,0.38,0.38,0.38
06-28-2016,0.40,0.38,0.38,0.38,0.38
06-29-2016,0.40,0.38,0.38,0.38,0.38
06-30-2016,0.38,0.37,0.37,0.37,0.37
07-01-2016,0.37,0.36,0.36,0.36,0.36
07-05-2016,0.36,0.36,0.36,0.35,0.35
07-05-2016,0.35,0.34,0.34,0.34,0.34
07-07-2016,0.34,0.34,0.34,0.34,0.34
07-08-2016,0.34,0.35,0.35,0.35,0.35
07-11-2016,0.35,0.34,0.34,0.34,0.34
07-12-2016,0.34,0.35,0.35,0.33,0.35
